x_plot	y_plot	foldchange_type	label_plot
-0.263927098296243	107.462865459378	insignificant	NA
-0.0986615638275298	12.4741228659762	insignificant	NA
0.071466406015491	31.2016937709561	insignificant	NA
-0.121404771887131	9.96206478046644	insignificant	NA
-0.0844643643891092	4.07586341418657	insignificant	NA
-0.000418833031143484	4.9547976612067	insignificant	NA
-0.263254274755585	118.302013948741	insignificant	NA
0.0458231735731272	36.1004754118064	insignificant	NA
0.0391529225065024	18.3599102523056	insignificant	NA
-0.201996245328637	8.73816678898781	insignificant	NA
-0.191592052136052	35.9736870137619	insignificant	NA
0.213677149310545	129.893110974591	insignificant	NA
0.181265496442677	114.256652411879	insignificant	NA
-0.35730420203367	153.248256179098	insignificant	NA
-0.307605564510956	206.281229183568	insignificant	NA
0.202484987402773	72.3422808071325	insignificant	NA
-0.142767704933476	73.4274607567386	insignificant	NA
0.144155291414093	48.0356098916787	insignificant	NA
-0.140127871290577	11.8188796746068	insignificant	NA
-0.24060665166911	53.8937855267771	insignificant	NA
-0.025452701060021	2.69677321390483	insignificant	NA
0.0583794387457006	17.5142037407352	insignificant	NA
0.00256139531794003	8.68102575357854	insignificant	NA
-0.0363569614597551	3.29594513047311	insignificant	NA
-0.0603100350245689	0.497819109936396	insignificant	NA
0.0458610302466593	16.984858864032	insignificant	NA
-0.0960688908525676	14.2916740106923	insignificant	NA
-0.0503893842672496	10.4107572972366	insignificant	NA
-0.189688792283038	4.46777665051279	insignificant	NA
0.755400743380148	1.75657905641504	insignificant	NA
-0.494825126762116	128.922735289739	insignificant	NA
-0.0603120319362083	12.9426879644883	insignificant	NA
-0.263351772394989	94.8535734080925	insignificant	NA
0.0763955656237476	29.3954692830313	insignificant	NA
0.0865725834995519	62.6394396232329	insignificant	NA
-0.0315248692147483	2.9982424892908	insignificant	NA
0.0393609574922128	54.3487183610676	insignificant	NA
0.198274057778679	83.4264927917311	insignificant	NA
-0.0781551873157265	55.1751680253952	insignificant	NA
0.124941436958715	101.226855731495	insignificant	NA
-0.0451357756507493	4.47000163100217	insignificant	NA
0.0254231186805552	0.342172057794661	insignificant	NA
0.0149540374384296	16.1222825482205	insignificant	NA
0.0780551620345185	5.55228138124847	insignificant	NA
-0.0818493345183727	1.9818071168521	insignificant	NA
-0.274051136573701	36.1904925130816	insignificant	NA
-0.0373250555132723	0.0655308893811547	insignificant	NA
-0.138062579224363	28.8724432297431	insignificant	NA
-0.203558491886959	40.4243464972983	insignificant	NA
-0.087909085557996	12.6043227204312	insignificant	NA
-0.071450109293383	0.0605591868884344	insignificant	NA
-0.0964174073172559	8.75727186768889	insignificant	NA
0.170511584174102	20.0134685489205	insignificant	NA
-0.127888595814393	20.0477523123126	insignificant	NA
0.0194997913265552	18.3769810247887	insignificant	NA
-0.0143085474465228	12.3902565065085	insignificant	NA
-0.10152501635458	65.0071403730292	insignificant	NA
0.114544337038712	101.638439444868	insignificant	NA
-0.175373972690866	1.50230225764553	insignificant	NA
-0.163418474972374	93.332033702984	insignificant	NA
0.0870468191322133	43.6550472778537	insignificant	NA
-0.138185612871161	36.3748739082116	insignificant	NA
-0.0396286576329957	0.0502163336384324	insignificant	NA
0.0826251931894482	37.4279451942725	insignificant	NA
-0.013815490462195	19.854072285622	insignificant	NA
0.0756342465322932	44.3494181350724	insignificant	NA
0.016668623881482	3.20047913941774	insignificant	NA
0.0312877447315829	8.37761038176146	insignificant	NA
0.55420794543429	147.579359933284	insignificant	NA
-0.253961795417196	70.1384517596003	insignificant	NA
0.309559542495385	350	insignificant	NA
-0.0788864395832181	8.58048294314802	insignificant	NA
0.00408782567007182	14.8545032195946	insignificant	NA
0.177840010497691	93.9298515164681	insignificant	NA
0.0535822074200027	28.8392854806729	insignificant	NA
0.29970943288146	88.0399374715747	insignificant	NA
-0.130954024916516	1.42425870693961	insignificant	NA
0.143115747331535	101.80403311353	insignificant	NA
0.0217816126754933	8.82170364066054	insignificant	NA
-0.044735892578072	5.76068068117663	insignificant	NA
0.674639812564896	350	insignificant	NA
-0.15074797542919	7.6069662815328	insignificant	NA
0.262865155467848	196.843710366856	insignificant	NA
-0.292126340139228	9.39966010090789	insignificant	NA
0.0670535707851863	103.899320491324	insignificant	NA
-0.135885309190396	2.4399074082047	insignificant	NA
0.0233723680803324	46.9351176099546	insignificant	NA
0.153397894201328	77.2635241367185	insignificant	NA
0.166969269726149	127.282301064173	insignificant	NA
-0.050825485342367	4.8570313914201	insignificant	NA
-0.0633522327724796	53.8513955620944	insignificant	NA
0.122895141383658	54.8007704094275	insignificant	NA
0.380349276764291	235.652277908975	insignificant	NA
-0.060864277565297	6.46751188419796	insignificant	NA
0.150515383800103	35.6898745248763	insignificant	NA
0.179651985420221	27.449290746468	insignificant	NA
-0.160633486971749	27.1589047239314	insignificant	NA
0.490192191311463	350	insignificant	NA
-0.0572751736754205	0.129053546554354	insignificant	NA
-0.216679548962087	21.5676933067717	insignificant	NA
0.0806198281619697	54.7159425495845	insignificant	NA
0.200765699238381	165.435295711176	insignificant	NA
0.176598260098396	17.6550404932208	insignificant	NA
0.701310336139253	267.078564553811	insignificant	NA
0.696619426606926	350	insignificant	NA
-0.0249318438845412	0.629358300222992	insignificant	NA
-0.0585417421913197	9.05059840674064	insignificant	NA
-0.204128570865012	110.147164180487	insignificant	NA
-0.0859687954553814	1.60588286994454	insignificant	NA
-0.296822246155307	60.7678764254436	insignificant	NA
-0.127509992696539	1.40636684385937	insignificant	NA
0.0114659758998686	14.2935006093018	insignificant	NA
0.0856821603287598	46.2472040435882	insignificant	NA
0.00291504857287894	0.787326428959987	insignificant	NA
-0.892174549152241	350	insignificant	NA
0.378588691637381	350	insignificant	NA
0.00380050690459749	8.41833174516048	insignificant	NA
-0.145194717480063	53.3293983840764	insignificant	NA
0.436962892338372	350	insignificant	NA
0.00902040180210051	166.250876901808	insignificant	NA
-0.0798915287443545	0.350365966655892	insignificant	NA
-0.0593774375420333	6.89877689660024	insignificant	NA
-0.105043440293583	7.33812487893386	insignificant	NA
0.00488268276349646	11.2953681642143	insignificant	NA
-0.0437866600147567	0.00219691820303617	insignificant	NA
0.20306775450806	160.15079207734	insignificant	NA
0.128079987463934	66.1176601377892	insignificant	NA
-0.109848461667631	0.873057114743225	insignificant	NA
0.115615733064857	125.992665081557	insignificant	NA
0.0252072455276116	22.4443947310085	insignificant	NA
-0.147929772383199	32.9706081103113	insignificant	NA
-0.860317962517187	350	insignificant	NA
0.0346420965564075	17.3516073103878	insignificant	NA
-0.00485968455575247	1.17581043897656	insignificant	NA
0.203682461830074	147.277815711131	insignificant	NA
0.125876297962843	76.5590019095533	insignificant	NA
0.0010725497432631	6.79251975095381	insignificant	NA
0.0685337748684163	22.1590030295059	insignificant	NA
-0.309430108948355	16.6771399259554	insignificant	NA
-0.266365885909025	16.7770424092285	insignificant	NA
0.0151643060033527	3.22557496617268	insignificant	NA
-0.235134938735858	42.8808050972912	insignificant	NA
0.077345026712677	20.8529309869409	insignificant	NA
0.0738789639330772	0.623099222243638	insignificant	NA
0.0520173340678326	27.471572348821	insignificant	NA
0.0289455771594223	19.648563577009	insignificant	NA
0.109379913517767	23.667142743281	insignificant	NA
-0.102819956101661	2.43593090248031	insignificant	NA
-0.327575081812214	0.00684407021916918	insignificant	NA
0.315599061870993	30.2210413122418	insignificant	NA
0.111303415890487	36.3386129737451	insignificant	NA
0.0126014164426105	1.79645990368733	insignificant	NA
0.335820559432825	249.641000566484	insignificant	NA
0.130209267337576	63.8734379239897	insignificant	NA
0.0348091054605306	114.638612382659	insignificant	NA
-0.107691331803719	6.57086147882453	insignificant	NA
-0.0258891455298751	7.89405050338307	insignificant	NA
-0.201835256385567	63.9228518648057	insignificant	NA
0.0282882568591512	12.9939959468636	insignificant	NA
-0.101511010263355	1.64948443330633	insignificant	NA
