UMAP_1	UMAP_2	cnv_cat_simple	Text_TumorCluster
-1.82133554765809	-0.583601165603783	gain	C1
0.711815661696306	-0.747144628357079	gain	C1
-0.187490039559493	-1.20378677923599	gain	C1
1.80529314926039	1.87687857072434	gain	C1
0.647704667357317	2.37083132188401	gain	C1
-1.01799055287469	2.46802503984055	gain	C1
1.17202336242568	1.23267156999192	gain	C1
-2.16829376766313	-2.35711502660432	gain	C1
1.66160065582167	-4.45976274092117	gain	C3
-2.93005149910081	1.1936572305449	gain	C1
1.33140522888075	3.34384186189255	gain	C1
-4.07191699096788	-0.44319741804519	gain	C1
1.06264764716994	1.28725297372422	gain	C1
5.33013922622573	-1.96994842965522	gain	C2
-1.73962729522813	1.14593584458909	gain	C1
-1.42606925317872	-1.79063122351089	gain	C1
0.171640581396928	2.76297171037278	gain	C1
-4.18486040184129	-0.859030175995019	gain	C1
1.66589981964003	2.41624863069138	gain	C1
-3.85981743881334	-1.11217348654189	gain	C1
-4.05834310600389	-0.224488187622216	gain	C1
-1.15122833201517	-1.42985241491714	gain	C1
-0.215069227906355	-2.98546801884094	gain	C1
-0.955577426644453	2.96175749223313	gain	C1
0.539728230742326	1.92922480027756	gain	C1
-0.4193288619243	2.88709814469895	gain	C1
-3.40105610439409	-1.73956297714629	gain	C1
1.05873305251967	2.24571831147752	gain	C1
-2.27905040332902	0.056987117935035	gain	C1
-2.06237863847841	-0.329607654403832	gain	C1
1.29090482643019	1.37324960153184	gain	C1
6.07976109435927	-2.30243917558708	gain	C2
0.550256079939714	-1.41020404179015	gain	C1
-4.17793410369981	-1.47609745342651	gain	C1
-2.35437613079179	2.53423721711716	gain	C1
-1.75259669968713	1.6731551400908	gain	C1
-3.63753789016832	-0.340123225044396	gain	C1
-2.89860611507524	1.80613691728196	gain	C1
0.659442729262224	1.21164686601243	gain	C1
0.959609813002458	1.10026819627366	gain	C1
-2.77777414867509	1.03048617761216	gain	C1
4.63932616165053	-1.68392561752715	gain	C2
-0.356064015122542	1.55754549424729	gain	C1
1.38650304725539	2.50607807557664	gain	C1
0.989698237685075	-0.844402361702111	gain	C1
5.11888987472426	-1.40391557295242	gain	C1
-4.18977993080247	-0.634296227287438	gain	C1
-1.09637203166116	-2.3450432457439	gain	C1
-2.62608104297746	1.28987438600144	gain	C1
-3.00145655223955	1.43732888619981	gain	C1
-1.30805813619722	-0.829767633270409	gain	C1
-4.03837912628282	-1.32968257744231	gain	C1
-1.25716950842966	2.53384239595017	gain	C1
-3.88997500488389	1.07266766946397	gain	C1
-2.65457456657518	1.93482096116624	gain	C1
-0.0738089616023392	-1.63937126476684	gain	C1
1.77054006507765	-4.42195193846145	gain	C3
-0.546313160153517	-1.65017931539932	gain	C1
-0.479579025002608	2.74812061708054	gain	C1
-1.95635392615426	-0.960884619545129	gain	C1
0.301701015738359	2.09685022752366	gain	C1
-1.24869700619806	2.32248051087937	gain	C1
-0.175240212174544	-3.02509288866439	gain	C3
-3.33466404029954	1.44769031922898	gain	C1
-3.32918911525835	-1.89792190868774	gain	C1
-4.07461302826036	-1.34036372978606	gain	C1
-0.42158179828752	3.39476139466843	gain	C1
5.75541359832656	-1.17767398435989	gain	C2
1.10615212371718	-4.7821420915834	gain	C3
-3.87710612365831	1.68280227105698	gain	C1
0.00069434097181853	2.28500206391892	gain	C1
5.983481473235	-1.0403128154985	gain	C2
0.180698460844865	3.3308118097075	gain	C1
1.71861321380507	2.56681187074265	gain	C1
0.891241854933611	2.20712215821824	gain	C1
-3.66398304054368	1.78571350495896	gain	C1
-0.59137886116136	2.48782093446336	gain	C1
-2.72003739425767	1.34896237771592	gain	C1
-4.10400622436632	-0.0662087686769035	gain	C1
-2.52198105404008	2.29364998262009	gain	C1
-3.23833125183214	1.09131367127976	gain	C1
-1.14642318436731	-2.1808446981422	gain	C1
-0.178155952187666	3.11772282044968	gain	C1
0.604901856688371	-0.717862058471825	gain	C1
5.52783877303969	-1.74942876775184	gain	C1
-1.64809360453714	-1.15680520613113	gain	C1
0.606185263899675	-0.92836575586715	gain	C1
-3.77302663871873	1.72312123696885	gain	C1
0.281277364996782	1.52106196801743	gain	C1
-2.98876779625047	-1.6664524563066	gain	C1
0.468758768347612	2.58610613267503	gain	C1
0.0866941874302536	2.22205717485032	gain	C1
-2.81117754528154	1.58648474137864	gain	C1
0.438812083510271	2.50807077806077	gain	C1
1.73535067489516	1.50798494737229	gain	C1
5.85967547347914	-1.32893978435912	gain	C2
-2.37439989397157	2.12626488130173	gain	C1
1.03368670394789	-3.36867885668197	gain	C1
-2.06348436424364	1.36780102174363	gain	C1
-3.0749285752498	0.0173578969725106	gain	C1
-3.81202261993516	-1.43926410753646	gain	C1
-0.25841873237718	1.59755403916917	gain	C1
-2.96430187770952	0.324625085998389	gain	C1
-0.569725208970198	-2.59630550820747	gain	C1
-2.08664315292467	0.060487341094825	gain	C1
-0.632898085805067	0.355061601806495	gain	C1
-3.53389256546129	1.53214247148118	gain	C1
0.0339847271717697	-1.60258321840682	gain	C1
-1.06729810783494	2.18837912004075	gain	C1
1.53054840019118	-4.63086240370193	gain	C3
5.12088686874282	-2.41012379903713	gain	C2
-1.70080054649938	2.63445980470261	gain	C1
-3.5021598870479	-1.5416543968431	gain	C1
1.50814968994032	-3.48864083368697	gain	C1
4.71321732452284	-2.61560888965049	gain	C1
-0.930650227757582	-0.896503377746728	gain	C1
-3.78559487411607	-1.13677816469589	gain	C1
-3.91259043762315	1.28546388070664	gain	C1
-1.67060019919504	1.75321276109299	gain	C1
-0.927938931676039	0.0649784318693611	gain	C1
1.72457296302687	3.52319080751023	gain	C1
-1.51824438111711	1.40894348542771	gain	C1
1.17977935722243	-3.92070715505996	gain	C1
-3.85305016586412	-1.27507518608489	gain	C1
-0.13071995327104	-0.440308023285058	gain	C1
-0.374141150208601	-0.0979480036012199	gain	C1
-4.18677084991563	-0.379080463241723	gain	C1
-2.41298960992921	0.630625557113502	gain	C1
-2.04209178039659	-0.188615966629174	gain	C1
-3.44957213947404	1.01879031579575	gain	C1
-1.63529112288583	-1.03679387648025	gain	C1
1.21806556632887	3.50897152345261	gain	C1
-0.32677548477281	2.84743149201951	gain	C1
-0.53500371524919	2.47335560243211	gain	C1
-3.43515258380998	-1.98769186813751	gain	C1
0.0341236059940964	-0.771616030525353	gain	C1
0.777891225127092	1.68067390840134	gain	C1
1.11079651763808	1.2280388585814	gain	C1
1.18351084640395	1.19785888116441	gain	C1
-2.43865632364381	1.29934651773057	gain	C1
-2.58859055587877	0.217130016494605	gain	C1
6.48159033706557	-2.1966729425303	gain	C1
1.18248779228102	-0.600048232864526	gain	C1
1.32423932006728	2.34966070573411	gain	C1
-2.16863798448671	0.725246261764381	gain	C1
1.19915944984328	-0.291990090202477	gain	C1
0.00210196426283416	1.67673356454453	gain	C1
-0.468989663811812	-1.16336052496352	gain	C1
-1.10406374284852	-0.303667116951134	gain	C1
-1.56323873350252	2.93804247300706	gain	C1
0.153218573836198	-1.97703142840781	gain	C1
-2.03721767017473	2.58250076692185	gain	C1
-3.16042488166917	1.83809502046189	gain	C1
-2.00517123291124	2.49441654603562	gain	C1
-1.4342284659468	0.645330976653907	gain	C1
0.69122702529799	1.25861031930527	gain	C1
-2.15935712406267	0.0649719945677254	gain	C1
-3.77367680618394	-0.884642411064294	gain	C1
-3.43867223808397	-0.998439718078759	gain	C1
-1.57771147141088	1.26593525331101	gain	C1
-2.60776000568498	-0.266420770477441	gain	C1
5.76291138580214	-2.03209391612926	gain	C2
-3.75905364105333	0.925796579528663	gain	C1
-1.97960879752267	2.65103132646165	gain	C1
0.597260541228166	0.354313921142432	gain	C1
2.02528840949904	2.69462616365037	gain	C1
-2.04082345316041	-2.18788512800255	gain	C1
0.912294453886858	2.75553066651902	gain	C1
-3.65352576324571	0.543341468978736	gain	C1
1.46989375999342	3.3132951967009	gain	C1
5.04577738693129	-2.50301640112319	gain	C1
-0.641423516961226	2.95289404313645	gain	C1
-2.26583545753587	0.0288167707212899	gain	C1
-0.917228394242415	-1.29995625097671	gain	C1
1.61415535858046	2.94863064210496	gain	C1
2.13546640327345	3.1633518449553	gain	C1
0.173530525473466	-1.52502255518356	gain	C1
-2.82616453716386	2.08461410920701	gain	C1
0.416530794409624	2.43843490998826	gain	C1
-2.73136168071855	-1.78491767127433	gain	C1
0.920195645598283	-1.03010015566268	gain	C1
-2.1729202801906	2.74770672242722	gain	C1
-1.16354899952043	0.243348669219825	gain	C1
-2.62607436725725	-0.839440632652428	gain	C1
-0.911563747616896	-2.24698474000341	gain	C1
-0.093446665497908	1.04166967790208	gain	C1
-2.01117348024476	1.07723576943955	gain	C1
0.182554191855302	1.3985231630095	gain	C1
-1.20702528307069	-0.579813648056176	gain	C1
-3.24385767528642	2.31223709504685	gain	C1
1.80404645851027	2.80648739259324	gain	C1
5.24946219375502	-2.37507886071124	gain	C2
-1.05116494843591	-1.11346833784499	gain	C1
-2.53226166317094	-1.0739779957048	gain	C1
-2.20874326774705	-2.14438394088664	gain	C1
-2.27370887348283	2.35767872254929	gain	C1
0.488035983351579	0.991565298248145	gain	C1
5.80867630889784	-0.658066798042443	gain	C2
0.328885978964677	-1.03786592562118	gain	C1
-0.691853218766341	3.11972744386277	gain	C1
0.251245207098833	2.02620394151292	gain	C1
-3.46716468879808	2.09205372254929	gain	C1
-1.33030242571462	3.08791429917893	gain	C1
-1.13471990177263	1.92059881608567	gain	C1
0.496426052359453	-0.616795230697778	gain	C1
-3.29857688495744	2.32414991777024	gain	C1
1.40886837890517	2.90314371507249	gain	C1
-1.92741756984819	2.16918404023728	gain	C1
-1.70832672068704	-2.04003905136504	gain	C1
0.869751996306291	2.82582647721848	gain	C1
-1.82977547595132	2.0104501954802	gain	C1
5.00365120818984	-1.59258632738509	gain	C1
-3.53123848983873	0.493423532653663	gain	C1
-3.85570591041673	1.52289755265794	gain	C1
1.58203322341811	3.10324795167527	gain	C1
-2.4353143508159	1.10238487641892	gain	C1
-1.84532653638948	2.68014938752732	gain	C1
-2.48427366563905	1.7524095289	gain	C1
-2.01604204723466	1.13980514924607	gain	C1
1.86790210655104	-4.39156000692764	gain	C3
-1.76656174013246	0.459128450561378	gain	C1
-3.19293695041765	-1.31056444723525	gain	C1
1.8660669987477	2.21478207032761	gain	C1
0.376715487746111	-0.893205571960595	gain	C1
2.0638049309529	-4.16813390333572	gain	C3
-1.75693117925752	-0.744022656273034	gain	C1
0.0121132796085983	2.16048891465745	gain	C1
-4.07609694549669	-1.37544422228256	gain	C1
5.1202812855519	-1.01900034029403	gain	C2
1.95882589271437	2.21788771073899	gain	C1
-1.88319575140108	-2.11688751358905	gain	C1
-2.56722717830766	0.885991405654762	gain	C1
1.39185554435622	3.54803783814988	gain	C1
-1.625420221182	-1.4499226101152	gain	C1
-3.35586910793413	1.88430960099778	gain	C1
-0.0424747998439163	1.48806030671677	gain	C1
-1.86902194568742	-1.02803104002395	gain	C1
-3.03715079376329	-2.03812908012786	gain	C1
-3.95388668129075	-0.715868283104089	gain	C1
-2.80230646679033	-1.25300686438003	gain	C1
1.94172603538405	3.12013418595872	gain	C1
-3.54940479347337	-1.23040454466262	gain	C1
0.643389291075578	2.90091640870652	gain	C1
-3.26098125526536	2.01397402207932	gain	C1
-0.979392462464461	1.61041910569749	gain	C1
0.00405520847212371	3.0773332826384	gain	C1
2.22594220092665	2.76821501176438	gain	C1
-1.34115090319742	-2.34058338780322	gain	C1
-2.64667873928178	-1.45933871347823	gain	C1
1.35417015006911	3.34457952897629	gain	C1
-0.252161794396529	-2.9440922625772	gain	C1
1.36405593803298	3.60951359193406	gain	C1
1.21898753097426	3.67154962937913	gain	C1
1.4703789418019	-0.334936190437463	gain	C1
-2.13833873817552	0.931624244857642	gain	C1
-4.07493560859788	0.586980175186012	gain	C1
0.330215758589616	1.69466049592576	gain	C1
-1.09133761474718	-2.10316345472255	gain	C1
-3.25094550201524	-0.776697445701745	gain	C1
-1.53466072777141	-0.540781069587853	gain	C1
-2.98915355751146	2.45905716340623	gain	C1
-1.6508672917806	-0.388477493118432	gain	C1
-0.490154557915816	3.43126518647752	gain	C1
-3.26890235492814	1.31433899324021	gain	C1
-3.93790023872484	-0.729527879547265	gain	C1
1.7512558167256	-4.14796667177596	gain	C1
-3.4254757697307	1.81503708283982	gain	C1
-2.5247771079265	0.406328272033546	gain	C1
1.01905710151564	2.44157869737229	gain	C1
-1.81686752388109	-0.0043331869355705	gain	C1
-0.728380971642622	0.957901548553321	gain	C1
-1.63233590969671	-2.22063922699907	gain	C1
0.668626374510637	2.00826818864426	gain	C1
-3.27715020725358	1.58657486360154	gain	C1
-2.64468424865831	0.15538246553025	gain	C1
-3.14923554012407	-0.938803959678796	gain	C1
1.56908828666579	3.60539371888718	gain	C1
0.914977378157487	-1.08096473295608	gain	C1
-2.6027857596599	1.77709467332444	gain	C1
1.2516596977986	2.83526213090501	gain	C1
4.43334633758437	-2.5554458089582	gain	C1
-1.47487911680568	-1.1214758642427	gain	C1
-1.93029128858674	0.177143167663429	gain	C1
-3.71694319793809	-1.09160487730422	gain	C1
0.823909825590959	1.49626738946519	gain	C1
-2.32299440452684	-0.481202531646874	gain	C1
-3.22993057319749	1.07766015451035	gain	C1
0.973430222777238	-4.12147598345199	gain	C1
5.61829335143935	-1.61608277637878	gain	C2
2.30102927139174	-4.23076133806625	gain	C3
1.43889290740859	2.03069240968308	gain	C1
-4.01271598884691	0.430962394882056	gain	C1
1.22763711860549	1.71461493890366	gain	C1
0.301186150816789	2.47254164140305	gain	C1
-3.81946628639329	-1.69810985405364	gain	C1
1.77457911422621	-4.46247785169997	gain	C3
-3.74203794548143	0.75282914559922	gain	C1
0.461498564986101	-1.08022003252425	gain	C1
0.112023181227556	-1.22493403036514	gain	C1
1.08306247642409	2.38827879350266	gain	C1
0.765618628767839	-0.888633776497033	gain	C1
1.44549877097975	2.0391538850554	gain	C1
-3.93734019348253	-0.464802671264794	gain	C1
-1.76470323750604	2.72989065568528	gain	C1
-0.270945482941756	-2.60701679069915	gain	C1
0.119517273215166	3.57471878449998	gain	C1
-2.99454634735216	2.32498724382004	gain	C1
-3.58696930954088	1.14006979386887	gain	C1
-2.39475893327821	0.997159551788184	gain	C1
1.23490578582655	2.50024921815476	gain	C1
1.94128543784987	2.77085764329514	gain	C1
-1.25294192978967	-2.09330170233169	gain	C1
-3.04938297817338	-0.720202613662865	gain	C1
0.464049286154619	3.13728458802781	gain	C1
0.0910925333775192	1.17101080339036	gain	C1
-2.0107920105182	2.80218155305466	gain	C1
1.37569672515761	2.52524549882493	gain	C1
1.52244669845473	3.09570915620408	gain	C1
-3.60208337852586	1.86507828157029	gain	C1
-3.25856702873338	-1.60080771524825	gain	C1
2.17321617057692	-3.14952467758575	gain	C1
6.30109841277968	-2.06271814186492	gain	C2
-2.78633814403642	2.50389511506638	gain	C1
1.09838802268874	3.47890694062791	gain	C1
1.41087848594557	-4.80471794683852	gain	C3
2.39752895286452	2.91473133485398	gain	C1
-2.17949657985795	-1.8054226525537	gain	C1
-1.01041670987237	3.26063473146043	gain	C1
-1.73403634974588	-2.25022774356784	gain	C1
-3.01606910774339	0.611621927429054	gain	C1
-1.44383039424051	-1.9216125496141	gain	C1
-0.131461435052046	2.65546162049851	gain	C1
1.255280799178	-3.74402468283096	gain	C1
-1.37360250303377	0.686250518966529	gain	C1
0.933758563307634	2.31820471208176	gain	C1
-3.2229747111522	-2.00658177215972	gain	C1
-2.85988383838762	1.49340016763291	gain	C1
1.28981930663954	3.50233681123337	gain	C1
-2.14394473383058	-1.78920062262931	gain	C1
-1.4689110639118	1.15323908250413	gain	C1
0.170124716071001	1.78006966035447	gain	C1
-3.41671591350664	0.899993251968238	gain	C1
-2.92876010486711	1.53828484933457	gain	C1
0.935172385481706	-4.13232116777816	gain	C1
2.19820839813124	-3.48599736769119	gain	C1
-3.27395277568925	1.87704260270676	gain	C1
1.99296028068434	2.9716752282866	gain	C1
-0.966691725941786	1.90457327287278	gain	C1
0.481842345503679	2.76184637467942	gain	C1
-1.93594702431787	-0.47237734873214	gain	C1
0.00981146743666228	2.79713184754929	gain	C1
1.80745298316847	2.08846361558518	gain	C1
-1.40540632704128	2.38638431947312	gain	C1
1.66932184150588	3.38533909242234	gain	C1
-1.02469446608652	0.400517772842262	gain	C1
-0.113180332871565	2.11912233750901	gain	C1
-2.90023665973772	1.33819658677659	gain	C1
-3.37189989635576	0.447087597061012	gain	C1
5.09289318969618	-1.25936346132674	gain	C2
-0.659103387089857	-2.42359918732562	gain	C1
-0.105607562752852	2.25814611833176	gain	C1
-0.579310351105818	3.47273714463792	gain	C1
-2.91867368766893	-0.371178079437402	gain	C1
-3.83195012161363	0.85968835275254	gain	C1
-0.905577593537459	-1.60671399910369	gain	C1
-2.47643362829317	1.60773188989243	gain	C1
-0.00835948536027376	-1.49581407387176	gain	C1
0.920762128142229	-4.75621478636184	gain	C1
1.73391444137465	2.01371033113084	gain	C1
1.24517685821425	1.69948894898972	gain	C1
-0.796992831917891	3.3209560624846	gain	C1
-4.22124307701219	-1.07881407816329	gain	C1
-3.53337472030748	-1.6987628825418	gain	C1
-1.67929593572248	-2.30841702599445	gain	C1
0.293793625143877	3.47477800767503	gain	C1
-1.02762507745851	2.64322931687913	gain	C1
-4.0227851206981	-1.65838681538024	gain	C1
-1.75250981101621	2.57902128617844	gain	C1
5.64908034255873	-1.4751614816896	gain	C2
-1.94344171235193	1.69313461701951	gain	C1
-1.56847408512462	2.70869572084031	gain	C1
-2.72357385704149	2.58042604844651	gain	C1
0.776514119414201	3.25542147080979	gain	C1
1.75308472564589	1.79614574830613	gain	C1
-3.00586503097642	-0.946869898628381	gain	C1
1.16889841010939	3.30911190431199	gain	C1
-3.07748776027788	0.663492988754127	gain	C1
0.799490041045061	2.54896862428269	gain	C1
-1.54251805791486	-1.91213812310615	gain	C1
