x_plot	y_plot
0.200509604076833	0.117223502304147
0.0882007056056448	0.0311059907834101
0.00529204233633869	0.0155529953917051
0.00980007840062721	0.0190092165898618
0.000392003136025088	0.0175691244239631
0.161505292042336	0.130472350230415
0.0876127009016072	0.0385944700460829
0.0066640533124265	0.0619239631336406
0.0360445367050387	0.0220093215950285
0.00264200792602378	0.00983946141895391
0.00113228911115305	0.00284826514759192
0.0184940554821664	0.0189021232522009
0.00207586337044725	0.0113930605903677
0.0592564634836762	0.0893319523562921
0.040384978297792	0.0157949249093734
0.0054727307039064	0.0173485240807872
0.00136825645035184	0.0378020265003897
0.00117279124315872	0.102883865939205
0.00019546520719312	0.00623538581449727
0.00742767787333855	0.0236944660950896
0.000390930414386239	0.0125487139516758
0.0299061767005473	0.0974279033515199
0.00527756059421423	0.104598597038192
0.0182365735318722	0.0876743524053516
0.00317885226702359	0.00113862795331625
0.00853270871674753	0.0352974665528039
0.0744520662539736	0.00540848277825221
0.0714405220010038	0.0426985482493595
0.0704366739166806	0.0415599202960433
0.181194579220345	0.182180472530601
0.031621214656182	0.089666951323655
0.00401539233729296	0.0210646171363507
0.0148904132507947	0.00455451181326502
0.0821482349004517	0.00569313976658127
0.0696551724137931	0.0664783836628286
0.0540229885057471	0.0662611340430154
0.00505747126436782	0.00521399087551597
0.0489655172413793	0.049967412557028
0.0133333333333333	0.0171627199652401
0.0147126436781609	0.00912448403215294
0.200689655172414	0.201607647186617
0.0326436781609195	0.0325874429719748
0.043448275862069	0.0256354551379535
0.06760098928277	0.110314652764848
0.0370981038746908	0.0270899273878235
0.158285243198681	0.0205734500093093
0.139323990107172	0.0884379072798362
0.000797607178464606	0.000683410216982744
0.000398803589232303	0.000341705108491372
0.046061814556331	0.0225525371604305
0.0187437686939182	0.00820092260379293
0.00259222333000997	0.00632154450709038
0.000209248796819418	0.0199031737493276
0.0987654320987654	0.0403442711135019
0.00188323917137476	0.0228617536309844
0.0433145009416196	0.0481441635287789
0.000627746390458255	0.140398063474987
0.000418497593638837	0.0099515868746638
0.00194969779684149	0.0325321680019422
0.00116981867810489	0.0486768633163389
0.000584909339052447	0.0241563486283078
0.00253460713589394	0.0105608157319738
0.000194969779684149	0.00825443068705997
0.000194969779684149	0.000242777373148823
0.00233963735620979	0.000728332119446468
0.177812439071944	0.179048312697257
0.000974848898420745	0.0211216314639476
0.000389939559368298	0.0656712794367565
0.00226800226800227	0.01489292314382
0.00434700434700435	0.0295684313512338
0.00529200529200529	0.00543537341015328
0.0132300132300132	0.00184802695945211
0.00113400113400113	0.00097836721382759
0.105084105084105	0.0242417654092836
0.000567000567000567	0.0123926513751495
0.00585900585900586	0.00391346885531036
0.0058612214029117	0.0185907734679826
0.00151257326526754	0.00045903144365389
0.00207978823974286	0.000688547165480835
0.000756286632633768	0.000229515721826945
0.0223104556626962	0.0243286665136562
0.0234448856116468	0.0240991507918292
0.0397050482132728	0.0449850814780813
0.0022688598979013	0.0195088363552903
0.000378143316316884	0.0422308928161579
0.00543881334981459	0.0348565094223427
0.000247218788627936	0.0472964650819066
0.000741656365883807	0.00197068604507944
0.00593325092707046	0.0157654883606355
0.000494437577255871	0.00775957630250031
0.000988875154511743	0.000123167877817465
0.0336217552533993	0.0400295602906762
0.0034610630407911	0.0261115900973026
0.000247218788627936	0.0527158517058751
0.0169014084507042	0.0203143534994069
0.0022887323943662	0.00222419928825623
0.00105633802816901	0.000889679715302491
0.00897887323943662	0.0674673784104389
0.00158450704225352	0.025355871886121
0.107570422535211	0.124555160142349
0.0123239436619718	0.0166073546856465
0.00774647887323944	0.0259489916963227
0.018795683954055	0.0202418025279355
0.00574312565262792	0.0133724125297674
0.00400278454577097	0.001511265799597
0.068917507831535	0.0523447517860414
0.00139227288548556	0.0421322586554314
0.0772711451444483	0.108902729437626
0.0060911938739993	0.0112657995969958
0.000174034110685694	0.00439640959882762
0.0845466155810983	0.0722835234711053
0.0937420178799489	0.107723957359267
0.00510855683269476	0.00495605012156349
0.00970625798212005	0.0114082663175613
0.0033205619412516	0.00710678885356275
0.280715197956577	0.198616046381148
0.0109833971902937	0.0209463250420797
0.0222222222222222	0.0864035907985786
0.0343713278495887	0.162898795689837
0.00411280846063455	0.0371857173040355
0.013219741480611	0.0287344179167547
0.00470035252643948	0.0359180223959434
0.00558166862514689	0.0179590111979717
0.000293772032902468	0.00021128248468202
0.108108108108108	0.103105852524826
0.00411280846063455	0.0325375026410311
0.0472972972972973	0.0650750052820621
0.0126413838988689	0.00830999909673923
0.000665335994677312	0.00289043446843104
0.00598802395209581	0.000993586848523169
0.0133067198935462	0.0199620630476018
0.0133067198935462	0.013458585493632
0.14105123087159	0.173245415951585
0.00465735196274118	0.00433565170264655
0.00665335994677312	0.0084003251738777
0.00605288308378464	0.0169762972453555
0.000318572793883402	0.00144138372837924
0.00573431028990124	0.0281870595771941
0.000955718381650207	0.0427610506085842
0.182860783689073	0.174567584881486
0.00382287352660083	0.0195387572069186
0.00159286396941701	0.0525304292120436
0.000969932104752667	0.0390472471690746
0.000193986420950533	0.00749707145646232
0.000775945683802134	0.00218664584146818
0.00310378273520854	0.00859039437719641
0.00659553831231814	0.014135103475205
0.0422890397672163	0.0848887153455681
0.000193986420950533	0.00773135493947677
0.00484966052376334	0.0566966028894963
0.076741440377804	0.0420061099796334
0.0395513577331759	0.0010183299389002
0.029909484454939	0.0308044806517312
0.0645415190869736	0.142311608961303
0.0310901219992129	0.0567718940936864
0.118457300275482	0.0980142566191446
0.135182998819362	0.0241853360488798
0.0560802833530106	0.0308044806517312
0.00924832743014561	0.00534623217922607
0.0147579693034238	0.00661914460285132
0.0674931129476584	0.0807026476578411
0.00432900432900433	0.0745926680244399
0.0392561983471074	0.0267497251740564
0.00177095631641086	0.00293147673140344
0.00118063754427391	0.00164895566141444
0.00354191263282172	0.00696225723708318
0.00147579693034238	0.00183217295712715
0.000295159386068477	0.000916086478563576
0.151711924439197	0.0538658849395383
0.0112160566706021	0.00989373396848662
0.000885478158205431	0.0558812751923782
0.0152646424423428	0.0807424045395437
0.0121121619379459	0.108050596997281
0.0104529616724739	0.0193876344721598
0.149991703998673	0.212318240926823
0.00879376140700183	0.0398392244946211
0.0669131889417151	0.0495588998443176
0.0711392850854024	0.0939283860923716
0.0487761929917239	0.050077841203944
0.00739566825145272	0.000259470679813181
0.385807360450784	0.465230928905034
0.0120907738095238	0.0139956092206367
0.000930059523809524	0.00246981339187706
0.000744047619047619	0.000548847420417124
0.040922619047619	0.0107025246981339
0.0420386904761905	0.00850713501646542
0.335193452380952	0.268386388583974
0.00911458333333333	0.0323819978046103
0.00892857142857143	0.0145444566410538
0.000198530871550526	0.081480353335364
0.000992654357752631	0.0412732257081937
0.00158824697240421	0.00441669204995431
0.0190589636688505	0.022540359427353
0.030573754218781	0.0845263478525739
0.00972801270597578	0.0880292415473652
0.00278662420382166	0.0148942508191838
0.00398089171974522	0.000714924039320822
0.0119426751592357	0.024307417336908
0.0179140127388535	0.0294310396187072
0.0203025477707006	0.0207327971403038
0.548566878980892	0.312600536193029
0.035031847133758	0.153172475424486
0.00318471337579618	0.0457551385165326
0.0744426751592357	0.0464104855525767
0.0310509554140127	0.128686327077748
0.0210216110019646	0.234222072224097
0.00275049115913556	0.112723590955113
0.00412573673870334	0.0118123523455957
0.0858546168958743	0.000674991562605467
0.0104125736738703	0.00944988187647654
0.0111984282907662	0.015187310158623
0.297838899803536	0.283158960512994
0.000785854616895874	0.0442119473506581
0.00923379174852652	0.0499493756328046
0.00141003948110547	0.0323962516733601
0.00310208685843204	0.0101740294511379
0.0177664974619289	0.0133868808567604
0.0327129159616469	0.0605087014725569
0.000846023688663283	0.0629183400267738
0.00761421319796954	0.00240963855421687
0.0428652002256063	0.00829986613119143
0.0549915397631134	0.0714859437751004
0.000564015792442188	0.00829986613119143
0.00253807106598985	0.0728246318607764
