x_plot	y_plot	text_gene	color_plot
-0.0843437652504759	0.352256040315387	NA	FDR>=0.05
0.0309182668258825	0.350974163172483	NA	FDR>=0.05
-0.00495672363190269	0.346345909306176	NA	FDR>=0.05
-0.00345725932713234	0.343954204511032	NA	FDR>=0.05
0.114040555572865	0.34232839479455	NA	FDR>=0.05
-0.0108899548772826	0.34227665433827	NA	FDR>=0.05
0.0197947888136877	0.339605350070149	NA	FDR>=0.05
0.00379728266004833	0.339511144220558	NA	FDR>=0.05
0.0859773990943373	0.312643923064866	NA	FDR>=0.05
0.149300806243271	0.30988939757999	NA	FDR>=0.05
0.0364541342628831	0.296130177673176	NA	FDR>=0.05
0.0424583409614266	0.287371369278312	NA	FDR>=0.05
0.212178598939325	0.231170287392911	NA	FDR>=0.05
0.00888009913499657	0.230856211687668	NA	FDR>=0.05
0.034508177854094	0.229361341765547	NA	FDR>=0.05
0.0371024691817859	0.225367040301659	NA	FDR>=0.05
0.030369071418659	0.207855036922649	NA	FDR>=0.05
0.156887085637853	0.202161880019514	NA	FDR>=0.05
0.283590305141341	0.198528289950785	NA	FDR>=0.05
0.106379240659901	0.191359719371761	NA	FDR>=0.05
0.018865936555294	0.188944466222016	NA	FDR>=0.05
0.20504641094508	0.188929492808021	NA	FDR>=0.05
0.0199862643440058	0.174148093646034	NA	FDR>=0.05
0.170750641906768	0.168083662417949	NA	FDR>=0.05
0.141352920587105	0.164045612206147	NA	FDR>=0.05
0.128052715075579	0.156654367200017	NA	FDR>=0.05
0.0274212993866568	0.145231360297924	NA	FDR>=0.05
0.218076001079989	0.140107638770473	NA	FDR>=0.05
0.140181022917277	0.0845289208600001	NA	FDR>=0.05
-0.0640848661057003	0.081675231742961	NA	FDR>=0.05
0.0589720451683296	0.0765818449083674	NA	FDR>=0.05
0.0482278767549204	0.0727469097650284	NA	FDR>=0.05
0.00366394932958697	0.0573230094777059	NA	FDR>=0.05
0.00327379271256301	0	NA	FDR>=0.05
0.00192171459508117	0	NA	FDR>=0.05
0.0113621042273496	0	NA	FDR>=0.05
0.039100593509139	0	NA	FDR>=0.05
0.223193222526592	0	NA	FDR>=0.05
0.00362541530010713	0	NA	FDR>=0.05
0.27239834282952	0	NA	FDR>=0.05
0.0174745313652964	0	NA	FDR>=0.05
0.0204041913847761	0	NA	FDR>=0.05
0.0212335039831985	0	NA	FDR>=0.05
0.0180806345939759	0	NA	FDR>=0.05
-0.00526521097191807	0	NA	FDR>=0.05
0.00965927436073744	0	NA	FDR>=0.05
0.0405350267062439	0	NA	FDR>=0.05
0.0607693260855546	0	NA	FDR>=0.05
0.214862357859787	0	NA	FDR>=0.05
-0.00266786984877981	0	NA	FDR>=0.05
0.0501969576102796	0	NA	FDR>=0.05
0.0872724400374329	0	NA	FDR>=0.05
0.112487170605399	0	NA	FDR>=0.05
0.190350942960484	0	NA	FDR>=0.05
0.0495321697274196	0	NA	FDR>=0.05
0.184938332969047	0	NA	FDR>=0.05
0.0299708429732341	0	NA	FDR>=0.05
0.0143998912801331	0	NA	FDR>=0.05
0.0246452016280128	0	NA	FDR>=0.05
0.107606635431079	0	NA	FDR>=0.05
0.220354656449777	0	NA	FDR>=0.05
0.309261043136983	0	NA	FDR>=0.05
-0.155555458016471	0	NA	FDR>=0.05
0.128834757247815	0	NA	FDR>=0.05
0.25040425944086	0	NA	FDR>=0.05
0.0249013200378976	0	NA	FDR>=0.05
0.00450290072207099	0	NA	FDR>=0.05
0.0230644708585395	0	NA	FDR>=0.05
0.127412012082766	0	NA	FDR>=0.05
0.149133833525138	0	NA	FDR>=0.05
0.101792751725515	0	NA	FDR>=0.05
0.0239789548894183	0	NA	FDR>=0.05
0.13748670848815	0	NA	FDR>=0.05
0.101868772969038	0	NA	FDR>=0.05
0.0972786064912151	0	NA	FDR>=0.05
0.0982877557747457	0	NA	FDR>=0.05
0.142780795512664	0	NA	FDR>=0.05
0.0368668284557599	0	NA	FDR>=0.05
0.0331232047903691	0	NA	FDR>=0.05
0.155178750671664	0	NA	FDR>=0.05
0.142484574159494	0	NA	FDR>=0.05
0.0270470495014235	0	NA	FDR>=0.05
0.10355959881567	0	NA	FDR>=0.05
0.129460264517839	0	NA	FDR>=0.05
0.0678093298657616	0	NA	FDR>=0.05
0.230834857320182	0	NA	FDR>=0.05
0.0190383269275054	0	NA	FDR>=0.05
0.0696728310358097	0	NA	FDR>=0.05
0.10734578411463	0	NA	FDR>=0.05
0.0222606261386636	0	NA	FDR>=0.05
0.127690415427102	0	NA	FDR>=0.05
0.125734686772958	0	NA	FDR>=0.05
0.244838423805073	0	NA	FDR>=0.05
0.053200537857483	0	NA	FDR>=0.05
0.22476738465151	0	NA	FDR>=0.05
0.0792776912968875	0	NA	FDR>=0.05
0.0168820927410675	0	NA	FDR>=0.05
0.165007379985416	0	NA	FDR>=0.05
0.185258925937426	0	NA	FDR>=0.05
0.00416645131735388	0	NA	FDR>=0.05
0.0357638985323152	0	NA	FDR>=0.05
0.0212137619129728	0	NA	FDR>=0.05
0.119984833517416	0	NA	FDR>=0.05
0.0525359385793632	0	NA	FDR>=0.05
0.0711386639584477	0	NA	FDR>=0.05
0.0803223709223015	0	NA	FDR>=0.05
0.135496097501636	0	NA	FDR>=0.05
0.134460580941585	0	NA	FDR>=0.05
0.0990502655720535	0	NA	FDR>=0.05
0.0118127596943946	0	NA	FDR>=0.05
0.0543989596654051	0	NA	FDR>=0.05
0.0090420096264141	0	NA	FDR>=0.05
0.0526702258703177	0	NA	FDR>=0.05
0.0351663044751654	0	NA	FDR>=0.05
0.0439671674445164	0	NA	FDR>=0.05
0.0652829434004697	0	NA	FDR>=0.05
0.142602913791583	0	NA	FDR>=0.05
0.210212941965058	0	NA	FDR>=0.05
0.317244916405875	0	NA	FDR>=0.05
0.0365097885491298	0	NA	FDR>=0.05
0.128554056143571	0	NA	FDR>=0.05
0.0252534035088612	0	NA	FDR>=0.05
0.0128960703265825	0	NA	FDR>=0.05
0.0567394548796876	0	NA	FDR>=0.05
0.0351553444296479	0	NA	FDR>=0.05
-0.010020624627463	0	NA	FDR>=0.05
0.0438464318610144	0	NA	FDR>=0.05
0.24095943740618	0	NA	FDR>=0.05
0.026677614116963	0	NA	FDR>=0.05
0.209844554634493	0	NA	FDR>=0.05
0.115890121560906	0	NA	FDR>=0.05
0.0312964364543377	0	NA	FDR>=0.05
-0.0121147704134538	0	NA	FDR>=0.05
0.0896028156742785	0	NA	FDR>=0.05
0.0931363649135606	0	NA	FDR>=0.05
0.131319917065485	0	NA	FDR>=0.05
0.0843148233072006	0	NA	FDR>=0.05
0.126365082087118	0	NA	FDR>=0.05
0.0493646485280594	0	NA	FDR>=0.05
0.189994290863422	0	NA	FDR>=0.05
0.115295033905536	0	NA	FDR>=0.05
0.0155117086374393	0	NA	FDR>=0.05
0.103715907038657	0	NA	FDR>=0.05
0.144372581336151	0	NA	FDR>=0.05
0.0905877479585532	0	NA	FDR>=0.05
0.0312735564807237	0	NA	FDR>=0.05
0.11340754209499	0	NA	FDR>=0.05
0.0541553943746751	0	NA	FDR>=0.05
0.0967164994089631	0	NA	FDR>=0.05
0.0862161723536304	0	NA	FDR>=0.05
0.265750506196978	0	NA	FDR>=0.05
0.0660756399866333	0	NA	FDR>=0.05
0.0339652246065373	0	NA	FDR>=0.05
0.0792781503073948	0	NA	FDR>=0.05
0.0308960110535304	0	NA	FDR>=0.05
0.0515823703539768	0	NA	FDR>=0.05
0.0673905931256771	0	NA	FDR>=0.05
0.0901275972319314	0	NA	FDR>=0.05
0.101101582172914	0	NA	FDR>=0.05
0.0302652427740437	0	NA	FDR>=0.05
0.178817957479069	0	NA	FDR>=0.05
0.046103427932998	0	NA	FDR>=0.05
0.182638334494369	0	NA	FDR>=0.05
0.103733979402661	0	NA	FDR>=0.05
0.0432297175812846	0	NA	FDR>=0.05
0.0365676080286663	0	NA	FDR>=0.05
-0.0117555810016129	0	NA	FDR>=0.05
0.132952961587252	0	NA	FDR>=0.05
0.0308315912617516	0	NA	FDR>=0.05
0.162125066668281	0	NA	FDR>=0.05
0.0311162382446142	0	NA	FDR>=0.05
0.10657869006969	0	NA	FDR>=0.05
0.0103866088761084	0	NA	FDR>=0.05
0.0130913056878105	0	NA	FDR>=0.05
0.105442291190115	0	NA	FDR>=0.05
0.154720743822497	0	NA	FDR>=0.05
0.0349020460931564	0	NA	FDR>=0.05
0.0128342196158945	0	NA	FDR>=0.05
0.0635301582159637	0	NA	FDR>=0.05
0.0445816909400295	0	NA	FDR>=0.05
-0.21906706640596	0	NA	FDR>=0.05
0.138925138280095	0	NA	FDR>=0.05
0.0293706157113489	0	NA	FDR>=0.05
0.0197609876730203	0	NA	FDR>=0.05
0.134499349259004	0	NA	FDR>=0.05
0.116487742944034	0	NA	FDR>=0.05
0.037213866043096	0	NA	FDR>=0.05
0.0562660134031734	0	NA	FDR>=0.05
0.0188021934624826	0	NA	FDR>=0.05
0.174764637296208	0	NA	FDR>=0.05
0.0510165339235296	0	NA	FDR>=0.05
0.111033238426683	0	NA	FDR>=0.05
0.0423619954997677	0	NA	FDR>=0.05
0.189810199082355	0	NA	FDR>=0.05
0.0362647998514629	0	NA	FDR>=0.05
0.108056468115431	0	NA	FDR>=0.05
0.105812327862247	0	NA	FDR>=0.05
0.0232302786572867	0	NA	FDR>=0.05
0.0605239383252317	0	NA	FDR>=0.05
0.0371331471732101	0	NA	FDR>=0.05
0.206667807558496	0	NA	FDR>=0.05
0.039693221065052	0	NA	FDR>=0.05
0.028796569985698	0	NA	FDR>=0.05
0.306242909315903	0	NA	FDR>=0.05
0.0515072040293	0	NA	FDR>=0.05
0.109247353123065	0	NA	FDR>=0.05
0.0344116349914499	0	NA	FDR>=0.05
0.185916613311567	0	NA	FDR>=0.05
0.268134900106024	0	NA	FDR>=0.05
0.0261389114508681	0	NA	FDR>=0.05
0.130720972866339	0	NA	FDR>=0.05
0.0135277951101325	0	NA	FDR>=0.05
0.0328988993755631	0	NA	FDR>=0.05
0.115278634904147	0	NA	FDR>=0.05
0.113481207002385	0	NA	FDR>=0.05
0.260221826666231	0	NA	FDR>=0.05
0.0488070435537653	0	NA	FDR>=0.05
0.0252911125313414	0	NA	FDR>=0.05
0.035446922858999	0	NA	FDR>=0.05
0.0245856008901458	0	NA	FDR>=0.05
0.122999472882616	0	NA	FDR>=0.05
0.102705858054462	0	NA	FDR>=0.05
0.0293677900220272	0	NA	FDR>=0.05
0.0459804208299451	0	NA	FDR>=0.05
0.119268236154057	0	NA	FDR>=0.05
0.0299321979090398	0	NA	FDR>=0.05
0.131938056757193	0	NA	FDR>=0.05
0.0311190545182713	0	NA	FDR>=0.05
0.0370506204698457	0	NA	FDR>=0.05
0.217788293302934	0	NA	FDR>=0.05
0.12829798677866	0	NA	FDR>=0.05
0.0520989653008962	0	NA	FDR>=0.05
0.0303533228633874	0	NA	FDR>=0.05
0.105822425150708	0	NA	FDR>=0.05
0.0157142926786955	0	NA	FDR>=0.05
0.00967832214790776	0	NA	FDR>=0.05
0.110164768490956	0	NA	FDR>=0.05
0.0798759770198957	0	NA	FDR>=0.05
0.0355588065180413	0	NA	FDR>=0.05
0.116963758424212	0	NA	FDR>=0.05
0.051111472255367	0	NA	FDR>=0.05
0.0542961863178811	0	NA	FDR>=0.05
0.0353714520526051	0	NA	FDR>=0.05
0.032214373303797	0	NA	FDR>=0.05
-0.0101438752423302	0	NA	FDR>=0.05
0.148828944321345	0	NA	FDR>=0.05
0.311974748592211	0	NA	FDR>=0.05
0.153143900730731	0	NA	FDR>=0.05
0.0340511429036693	0	NA	FDR>=0.05
0.10823847102153	0	NA	FDR>=0.05
0.0632101913594705	0	NA	FDR>=0.05
0.15404110040626	0	NA	FDR>=0.05
0.0782635957067646	0	NA	FDR>=0.05
0.0327382971924282	0	NA	FDR>=0.05
0.0844563042586981	0	NA	FDR>=0.05
0.163921712862398	0	NA	FDR>=0.05
-0.0316606511884451	0	NA	FDR>=0.05
0.138096967402529	0	NA	FDR>=0.05
0.0325260465320019	0	NA	FDR>=0.05
0.109770740340374	0	NA	FDR>=0.05
0.212440024631911	0	NA	FDR>=0.05
0.282141948601215	0	NA	FDR>=0.05
0.199459656175446	0	NA	FDR>=0.05
0.0241657085510048	0	NA	FDR>=0.05
0.103272982078896	0	NA	FDR>=0.05
0.0975065035977843	0	NA	FDR>=0.05
0.0824019426139579	0	NA	FDR>=0.05
0.159991117249092	0	NA	FDR>=0.05
0.136403393824488	0	NA	FDR>=0.05
0.0810674591246521	0	NA	FDR>=0.05
0.0990404239394329	0	NA	FDR>=0.05
0.0371032440121967	0	NA	FDR>=0.05
0.0458498503116439	0	NA	FDR>=0.05
0.0350422140505675	0	NA	FDR>=0.05
0.0899666293638578	0	NA	FDR>=0.05
0.0421517676131938	0	NA	FDR>=0.05
0.0230482722960785	0	NA	FDR>=0.05
0.042445693474071	0	NA	FDR>=0.05
0.0463101610507891	0	NA	FDR>=0.05
0.221695203395693	0	NA	FDR>=0.05
0.214700398187534	0	NA	FDR>=0.05
0.143228987224543	0	NA	FDR>=0.05
0.0731626725551187	0	NA	FDR>=0.05
0.0527208476148488	0	NA	FDR>=0.05
0.233599559844436	0	NA	FDR>=0.05
0.0343887583537492	0	NA	FDR>=0.05
0.0454008221417483	0	NA	FDR>=0.05
0.215470402613301	0	NA	FDR>=0.05
0.123057908336818	0	NA	FDR>=0.05
0.0825105207747078	0	NA	FDR>=0.05
0.156415744141216	0	NA	FDR>=0.05
0.0650701699635958	0	NA	FDR>=0.05
0.146724360315991	0	NA	FDR>=0.05
0.164968233137262	0	NA	FDR>=0.05
0.194452893080685	0	NA	FDR>=0.05
0.17244647208107	0	NA	FDR>=0.05
0.183839699769158	0	NA	FDR>=0.05
0.0406875832726012	0	NA	FDR>=0.05
0.127007986094922	0	NA	FDR>=0.05
0.0325408268694071	0	NA	FDR>=0.05
0.0305789631412267	0	NA	FDR>=0.05
0.159589393188751	0	NA	FDR>=0.05
0.0637432501985247	0	NA	FDR>=0.05
0.0621754797474673	0	NA	FDR>=0.05
0.156844967391112	0	NA	FDR>=0.05
0.0454612755922499	0	NA	FDR>=0.05
0.103050554033208	0	NA	FDR>=0.05
0.137445130327557	0	NA	FDR>=0.05
0.106429469095341	0	NA	FDR>=0.05
0.112348193434205	0	NA	FDR>=0.05
0.0529009688065932	0	NA	FDR>=0.05
-0.0963378885509114	0	NA	FDR>=0.05
0.0724686731939476	0	NA	FDR>=0.05
0.100989863530212	0	NA	FDR>=0.05
0.0407822859817535	0	NA	FDR>=0.05
0.147209842163024	0	NA	FDR>=0.05
0.16123436776653	0	NA	FDR>=0.05
-0.072689236274843	0	NA	FDR>=0.05
0.0988449237695398	0	NA	FDR>=0.05
0.11063567526358	0	NA	FDR>=0.05
0.0983399068709468	0	NA	FDR>=0.05
0.15662163063611	0	NA	FDR>=0.05
0.034472350966056	0	NA	FDR>=0.05
0.284754814997617	0	NA	FDR>=0.05
0.0810437291568462	0	NA	FDR>=0.05
0.112846274505354	0	NA	FDR>=0.05
0.0644890523559735	0	NA	FDR>=0.05
0.0265206926885491	0	NA	FDR>=0.05
0.156203755033281	0	NA	FDR>=0.05
0.0800925034354953	0	NA	FDR>=0.05
0.0495712444551112	0	NA	FDR>=0.05
0.0913679701448482	0	NA	FDR>=0.05
0.0608176668522614	0	NA	FDR>=0.05
0.0429285750825175	0	NA	FDR>=0.05
0.0690466376832032	0	NA	FDR>=0.05
0.117399580422799	0	NA	FDR>=0.05
0.0899139796296012	0	NA	FDR>=0.05
0.250699269944188	0	NA	FDR>=0.05
0.0487020773235716	0	NA	FDR>=0.05
0.181543060606506	0	NA	FDR>=0.05
0.172764711956824	0	NA	FDR>=0.05
0.046847176931774	0	NA	FDR>=0.05
0.0417393605069971	0	NA	FDR>=0.05
0.00922207848095113	0	NA	FDR>=0.05
0.117389359752676	0	NA	FDR>=0.05
0.0561297635465817	0	NA	FDR>=0.05
0.0479528947168239	0	NA	FDR>=0.05
0.203120867255731	0	NA	FDR>=0.05
0.217082245201182	0	NA	FDR>=0.05
0.105339529872259	0	NA	FDR>=0.05
0.0965071463015053	0	NA	FDR>=0.05
0.0531024528384783	0	NA	FDR>=0.05
0.023261912240497	0	NA	FDR>=0.05
0.171595112103665	0	NA	FDR>=0.05
0.0791539151991322	0	NA	FDR>=0.05
0.170440877996587	0	NA	FDR>=0.05
0.223643887697652	0	NA	FDR>=0.05
0.0510419099496223	0	NA	FDR>=0.05
0.0717056826454383	0	NA	FDR>=0.05
0.208389266192323	0	NA	FDR>=0.05
0.0771197702398594	0	NA	FDR>=0.05
0.107026546974561	0	NA	FDR>=0.05
0.0469458121260093	0	NA	FDR>=0.05
0.124982395585137	0	NA	FDR>=0.05
0.0402780993917594	0	NA	FDR>=0.05
0.0346934003293725	0	NA	FDR>=0.05
0.185563437950885	0	NA	FDR>=0.05
0.0444764635663868	0	NA	FDR>=0.05
0.27296575997477	0	NA	FDR>=0.05
0.122283411107543	0	NA	FDR>=0.05
0.138541798546322	0	NA	FDR>=0.05
0.129484070980848	0	NA	FDR>=0.05
0.198972117668444	0	NA	FDR>=0.05
0.0699874941501388	0	NA	FDR>=0.05
0.0579044617552997	0	NA	FDR>=0.05
0.188980319350912	0	NA	FDR>=0.05
0.0335463310890934	0	NA	FDR>=0.05
0.0379936788452181	0	NA	FDR>=0.05
0.0718577184953356	0	NA	FDR>=0.05
0.19789837563262	0	NA	FDR>=0.05
0.0857199760947869	0	NA	FDR>=0.05
0.105779961857817	0	NA	FDR>=0.05
-0.00384316426628173	0	NA	FDR>=0.05
0.0226220358788873	0	NA	FDR>=0.05
0.0469518362592037	0	NA	FDR>=0.05
0.148878210762158	0	NA	FDR>=0.05
0.07277085797016	0	NA	FDR>=0.05
0.189033123652382	0	NA	FDR>=0.05
0.0831274730830292	0	NA	FDR>=0.05
0.113005874955791	0	NA	FDR>=0.05
0.239352943271632	0	NA	FDR>=0.05
0.170167915131254	0	NA	FDR>=0.05
0.0994253057177019	0	NA	FDR>=0.05
0.108324926192712	0	NA	FDR>=0.05
0.153524328251856	0	NA	FDR>=0.05
0.107033057216805	0	NA	FDR>=0.05
-0.0352152512113112	0	NA	FDR>=0.05
0.0416297744817208	0	NA	FDR>=0.05
0.14771175845594	0	NA	FDR>=0.05
0.071134325321948	0	NA	FDR>=0.05
0.144281522005788	0	NA	FDR>=0.05
-0.108137237655019	0	NA	FDR>=0.05
0.061444934473702	0	NA	FDR>=0.05
0.106268019317705	0	NA	FDR>=0.05
0.084833355329923	0	NA	FDR>=0.05
0.0443203706147385	0	NA	FDR>=0.05
0.133963683311254	0	NA	FDR>=0.05
0.039091975044122	0	NA	FDR>=0.05
0.0945794470666942	0	NA	FDR>=0.05
0.105505504257381	0	NA	FDR>=0.05
0.0990554395935781	0	NA	FDR>=0.05
0.121977567501724	0	NA	FDR>=0.05
0.125498058220029	0	NA	FDR>=0.05
-0.0445743880849114	0	NA	FDR>=0.05
0.121786456168665	0	NA	FDR>=0.05
0.0344644368328538	0	NA	FDR>=0.05
0.140962950307425	0	NA	FDR>=0.05
0.164327162240935	0	NA	FDR>=0.05
0.167825825698441	0	NA	FDR>=0.05
0.174888794452722	0	NA	FDR>=0.05
0.137283447796296	0	NA	FDR>=0.05
0.120389012395006	0	NA	FDR>=0.05
0.121546031100452	0	NA	FDR>=0.05
0.0579175563488865	0	NA	FDR>=0.05
0.0250547765206548	0	NA	FDR>=0.05
0.100847451696074	0	NA	FDR>=0.05
0.107120400520362	0	NA	FDR>=0.05
0.0994940783978773	0	NA	FDR>=0.05
0.0713605376432158	0	NA	FDR>=0.05
0.0426155586272764	0	NA	FDR>=0.05
0.106831447534421	0	NA	FDR>=0.05
0.0796326545474212	0	NA	FDR>=0.05
0.13185827950066	0	NA	FDR>=0.05
0.208004987660804	0	NA	FDR>=0.05
0.039301323006621	0	NA	FDR>=0.05
0.0486413735864308	0	NA	FDR>=0.05
0.191536338154369	0	NA	FDR>=0.05
0.083204496491379	0	NA	FDR>=0.05
0.122789659110921	0	NA	FDR>=0.05
0.219107191602599	0	NA	FDR>=0.05
0.0913633668298217	0	NA	FDR>=0.05
0.0212805449261118	0	NA	FDR>=0.05
0.0272995731004412	0	NA	FDR>=0.05
0.0433273958278927	0	NA	FDR>=0.05
0.127767529907219	0	NA	FDR>=0.05
0.137069312960372	0	NA	FDR>=0.05
0.163822745917696	0	NA	FDR>=0.05
0.193378349190368	0	NA	FDR>=0.05
0.272863848758872	0	NA	FDR>=0.05
0.142129460299311	0	NA	FDR>=0.05
0.223099079092838	0	NA	FDR>=0.05
0.187732266487086	0	NA	FDR>=0.05
0.211066565963646	0	NA	FDR>=0.05
0.159891397250931	0	NA	FDR>=0.05
0.157349211492551	0	NA	FDR>=0.05
0.0910052312932727	0	NA	FDR>=0.05
0.0840048277530243	0	NA	FDR>=0.05
0.259113052994214	0	NA	FDR>=0.05
0.107634770135012	0	NA	FDR>=0.05
0.0883930350153924	0	NA	FDR>=0.05
0.0492477416588129	0	NA	FDR>=0.05
0.0778130330569372	0	NA	FDR>=0.05
0.0649034677500943	0	NA	FDR>=0.05
0.11835032874486	0	NA	FDR>=0.05
0.227016526380265	0	NA	FDR>=0.05
0.164937293659836	0	NA	FDR>=0.05
0.136196138719756	0	NA	FDR>=0.05
0.100837241760779	0	NA	FDR>=0.05
0.1285740114446	0	NA	FDR>=0.05
