UMAP_1	UMAP_2	cnv_cat_simple	Text_TumorCluster
-3.10908375208891	1.49771641595643	neutral	C1
2.03466357762301	2.59993695123475	neutral	C1
-0.148605446272258	1.51021670205872	neutral	C1
-3.14538822596586	2.22059964044373	neutral	C1
-1.54299269145048	0.421037663057258	neutral	C1
-2.16259155695951	0.640515316560676	neutral	C1
3.265407343454	-0.967098485395501	neutral	C2
-0.42112694209135	-2.77956588165481	neutral	C2
3.46630563313448	-1.23108912603576	neutral	C2
2.36363389069521	-3.55912139610965	neutral	C2
-1.2829290432266	-1.59141160146911	neutral	C1
3.04823448235476	-2.57792044775207	neutral	C2
1.03657497937166	-3.2957682122441	neutral	C2
3.10492249304735	-1.96548689501006	neutral	C2
-1.94859991496122	1.08801077707093	neutral	C1
-2.83354483073271	-0.605389367506097	neutral	C1
3.34501578385317	-2.34614719049651	neutral	C2
-2.31868181651152	-0.483047734663079	neutral	C2
-0.737942795210246	2.11633156640809	neutral	C1
1.56327857548678	-2.91925920145232	neutral	C2
2.13486673409426	0.309208859041144	neutral	C2
3.54436864430391	-0.527561913892816	neutral	C2
-1.08328113978422	1.64010285241883	neutral	C1
-0.36661730235136	-1.57940841810424	neutral	C3
-3.66626034205473	1.69117926461976	neutral	C1
-2.77250919764555	-0.705086242124627	neutral	C1
2.49226405198061	-3.53297619120796	neutral	C2
-2.17809257929838	2.6029105077533	neutral	C1
-0.616784672193889	2.09609888894837	neutral	C1
3.06237723404848	-1.74431158201415	neutral	C2
-1.57848225062406	1.35726069314759	neutral	C1
1.7286676364609	0.260333050325324	neutral	C2
2.1952386098572	-3.78529325844366	neutral	C2
1.79166974598848	-0.0475657095165949	neutral	C2
2.9293340640732	-0.989382754728387	neutral	C2
-3.26513681834257	0.487851131990363	neutral	C1
1.6455890136429	-3.71884625004251	neutral	C2
-0.800484756880168	-2.01336098806579	neutral	C3
1.80701627308809	-3.00687266485412	neutral	C2
-0.589573959761028	1.84607600076478	neutral	C1
0.0567165809341628	-2.80922098056991	neutral	C2
3.38918652111971	-1.5031993498059	neutral	C2
-1.37303028529203	1.15933941705506	neutral	C1
2.86820473248446	-3.11693109171111	neutral	C2
-1.13864670222319	-1.62777210371215	neutral	C3
2.12479724461519	-1.25969244138915	neutral	C2
-2.59243736689604	2.44916151864808	neutral	C1
1.68479814106905	-2.90525336162765	neutral	C2
-3.82201586192167	0.532175530031135	neutral	C1
0.5480343299576	-0.685074578687737	neutral	C2
-0.524517635755901	1.49045609338563	neutral	C1
0.206257958955403	-1.49441052572448	neutral	C3
-3.23120794718779	-0.578073274061273	neutral	C1
-1.41658316081083	1.0342693219928	neutral	C1
-2.44616136973417	2.75526665551942	neutral	C1
1.95033206517183	2.75714205606263	neutral	C1
-0.0387221378616136	1.38382290704529	neutral	C1
2.24923398072207	-3.66807312117536	neutral	C2
2.62747206265413	2.42028378351014	neutral	C3
0.0813836055465895	1.28889035089295	gain	C1
-2.27578888361967	1.00684498651307	gain	C1
2.98436786705935	1.84053086145203	gain	C2
-3.36766252940214	1.69153307779114	gain	C1
-0.980341057234172	0.314542759492805	gain	C1
-0.149188618116741	0.211503017976691	gain	C1
-0.916422943525676	2.57878874643128	gain	C1
-2.51973543589628	1.89180754525941	gain	C1
-3.14447603648222	1.69625853402894	gain	C1
1.12849607045137	-2.65842212335784	gain	C1
-2.76640186732328	-0.0562324632855158	gain	C1
-2.77590856974638	1.58441590173524	gain	C1
-0.686175922804241	1.366439808443	gain	C1
-1.72041855280912	0.0328326116351385	gain	C1
-3.49869594996489	2.43140267236512	gain	C1
-3.05788336222685	0.299622047975471	gain	C1
-3.33283482020414	1.85937069757264	gain	C1
-2.93306837504423	-0.0249762644024591	gain	C1
2.60871233517611	-1.10746623174865	gain	C2
2.81510378891909	0.0479543100146551	gain	C2
-1.850927929335	2.27388857705872	gain	C1
3.1724935966202	-0.520273219511102	gain	C2
-2.29242191737211	1.86650084359925	gain	C1
